term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Summer2021,51312,FNCE 2980,01,1.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,2,28
Summer2021,51313,FNCE 3980,01,3.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,5,25
Summer2021,51404,FNCE 4990,JVN,3.000,Independent Study,[],[],John D.  Van Ness,John D.  Van Ness (P),1,1,0
Summer2021,51093,FNCE 6500,01,3.000,Shareholder Value,"[{'days': 'S', 'times': '0800am-0430pm', 'dates': '06/12-06/19', 'location': 'ONLINE '}, {'days': 'MTWRF', 'times': '0600pm-0930pm', 'dates': '06/14-06/18', 'location': 'ONLINE '}]","['S 0800am-0430pm 06/12-06/19 ONLINE ', 'MTWRF 0600pm-0930pm 06/14-06/18 ONLINE ', 'MTWRF 0600pm-0930pm 06/14-06/18 ONLINE ']",Thomas E.  Conine,Thomas E.  Conine (P),18,18,0
Summer2021,51095,FNCE 6570,01,3.000,Fixed Income Securities,"[{'days': 'M', 'times': '0600pm-0900pm', 'dates': '05/24-05/24', 'location': 'ONLINE '}, {'days': 'TR', 'times': '0600pm-0900pm', 'dates': '05/25-06/24', 'location': 'ONLINE '}, {'days': 'M', 'times': '0600pm-0900pm', 'dates': '06/07-06/21', 'location': 'ONLINE '}]","['M 0600pm-0900pm 05/24-05/24 ONLINE ', 'TR 0600pm-0900pm 05/25-06/24 ONLINE ', 'TR 0600pm-0900pm 05/25-06/24 ONLINE ', 'M 0600pm-0900pm 06/07-06/21 ONLINE ', 'M 0600pm-0900pm 06/07-06/21 ONLINE ']",John D.  Van Ness,John D.  Van Ness (P),25,11,14
Summer2021,51096,FNCE 6580,01,3.000,Financial Risk Management,[],[],Nazli S.  Alan,Nazli S.  Alan (P),28,27,1
Summer2021,51163,HCAD 6100,01,2.000,Introduction to the United States Healthcare System,[],[],Karen H.  Burrows,Karen H.  Burrows (P),20,1,19
Summer2021,51120,HIST 1100,01,3.000,Origins of the Modern World Since 1500,"[{'days': 'MTWR', 'times': '0800am-1000am', 'dates': '05/24-06/24', 'location': 'ONLINE '}, {'days': 'F', 'times': '0800am-1000am', 'dates': '06/25-06/25', 'location': 'ONLINE '}]","['MTWR 0800am-1000am 05/24-06/24 ONLINE ', 'F 0800am-1000am 06/25-06/25 ONLINE ', 'F 0800am-1000am 06/25-06/25 ONLINE ']",David W.  McFadden,David W.  McFadden (P),20,20,0
Summer2021,51121,HIST 1105,01,3.000,Utopian Ideas and Practice Since 1500,[],[],Nicholas K.  Rutter,Nicholas K.  Rutter (P),20,12,8
Summer2021,51122,HIST 1105,02,3.000,Utopian Ideas and Practice Since 1500,[],[],Nicholas K.  Rutter,Nicholas K.  Rutter (P),20,9,11
Summer2021,51422,HIST 1105,03,3.000,Utopian Ideas and Practice Since 1500,"[{'days': 'MTWRF', 'times': '0900am-1100am', 'dates': '08/09-09/03', 'location': 'CNS 108'}]",['MTWRF 0900am-1100am 08/09-09/03 CNS 108'],Nicholas K.  Rutter,Nicholas K.  Rutter (P),15,13,2
Summer2021,51423,HIST 1105,04,3.000,Utopian Ideas and Practice Since 1500,"[{'days': 'MTWRF', 'times': '0100pm-0300pm', 'dates': '08/09-09/03', 'location': 'CNS 209'}]",['MTWRF 0100pm-0300pm 08/09-09/03 CNS 209'],Nicholas K.  Rutter,Nicholas K.  Rutter (P),15,12,3
Summer2021,51123,HIST 2239,01,3.000,20th Century United States,"[{'days': 'MTWR', 'times': '1030am-1230pm', 'dates': '05/24-06/24', 'location': 'ONLINE '}, {'days': 'F', 'times': '1030am-1230pm', 'dates': '06/25-06/25', 'location': 'ONLINE '}]","['MTWR 1030am-1230pm 05/24-06/24 ONLINE ', 'F 1030am-1230pm 06/25-06/25 ONLINE ', 'F 1030am-1230pm 06/25-06/25 ONLINE ']",David W.  McFadden,David W.  McFadden (P),20,15,5
Summer2021,51124,HIST 2288,01,3.000,"Colonial Latin America, 1492-1800","[{'days': 'MTWR', 'times': '0330pm-0530pm', 'dates': '05/24-06/24', 'location': 'ONLINE '}, {'days': 'F', 'times': '0330pm-0530pm', 'dates': '06/25-06/25', 'location': 'ONLINE '}]","['MTWR 0330pm-0530pm 05/24-06/24 ONLINE ', 'F 0330pm-0530pm 06/25-06/25 ONLINE ', 'F 0330pm-0530pm 06/25-06/25 ONLINE ']",Jennifer A.  Adair,Jennifer A.  Adair (P),20,15,5
Summer2021,51411,HIST 3980,01,1.000-3.000,Internship,[],[],TBA,TBA,3,0,3
Summer2021,51407,HUAC 3980,01,3.000,Humanitarian Action Internship,[],[],Julie   Mughal,Julie   Mughal (P),5,4,1
Summer2021,51099,ISOM 2100,01,3.000,Introduction to Information Systems,[],[],Yasin   Ozcelik,Yasin   Ozcelik (P),20,5,15
Summer2021,51314,ISOM 2980,01,1.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,0,30
Summer2021,51315,ISOM 3980,01,3.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,1,29
Summer2021,51188,ISOM 6900,01,3.000,"Contemporary Topics Seminar
Contemporary Topics Seminar",[],[],Jie   Tao,Jie   Tao (P),20,7,13
Summer2021,51412,ISOM 6990,JT,3.000,Independent Study,[],[],Jie   Tao,Jie   Tao (P),3,1,2
Summer2021,51343,ISOM 6990,YO,3.000,Independent Study,[],[],Yasin   Ozcelik,Yasin   Ozcelik (P),3,3,0
Summer2021,51111,IDSN 5407,01,3.000,Color Design,"[{'days': 'T', 'times': '0930am-1230pm', 'dates': '05/25-07/27', 'location': 'ONLINE '}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '05/27-06/03', 'location': 'ONLINE '}]","['T 0930am-1230pm 05/25-07/27 ONLINE ', 'R 0930am-1230pm 05/27-06/03 ONLINE ', 'R 0930am-1230pm 05/27-06/03 ONLINE ']",Robert A.  Hardy,Robert A.  Hardy (P),8,5,3
Summer2021,51112,IDSN 5422,01,3.000,Rendering,"[{'days': 'M', 'times': '1235pm-0335pm', 'dates': '05/24-07/26', 'location': 'ONLINE '}, {'days': 'W', 'times': '1235pm-0335pm', 'dates': '05/26-06/02', 'location': 'ONLINE '}, {'days': 'F', 'times': '1235pm-0335pm', 'dates': '06/04-06/04', 'location': 'ONLINE '}]","['M 1235pm-0335pm 05/24-07/26 ONLINE ', 'W 1235pm-0335pm 05/26-06/02 ONLINE ', 'W 1235pm-0335pm 05/26-06/02 ONLINE ', 'F 1235pm-0335pm 06/04-06/04 ONLINE ', 'F 1235pm-0335pm 06/04-06/04 ONLINE ']",Robert A.  Hardy,Robert A.  Hardy (P),8,4,4
Summer2021,51113,IDSN 6515,01,3.000,Lighting for Interiors,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '05/25-07/27', 'location': 'ONLINE '}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '05/27-06/03', 'location': 'ONLINE '}]","['T 0630pm-0930pm 05/25-07/27 ONLINE ', 'R 0630pm-0930pm 05/27-06/03 ONLINE ', 'R 0630pm-0930pm 05/27-06/03 ONLINE ']",Robert A.  Hardy,Robert A.  Hardy (P),8,4,4
Summer2021,51114,IDSN 6516,01,3.000,Kitchen and Bath Design,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '05/25-07/27', 'location': 'ONLINE '}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '05/27-06/03', 'location': 'ONLINE '}]","['T 0630pm-0930pm 05/25-07/27 ONLINE ', 'R 0630pm-0930pm 05/27-06/03 ONLINE ', 'R 0630pm-0930pm 05/27-06/03 ONLINE ']",Veronica P.  Whitlock,"Veronica P.  Whitlock (P), Robert A.  Hardy ",8,4,4
Summer2021,51115,IDSN 6519,01,3.000,Interior Design VI,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '05/24-07/26', 'location': 'ONLINE '}, {'days': 'W', 'times': '0630pm-0930pm', 'dates': '05/26-06/02', 'location': 'ONLINE '}, {'days': 'F', 'times': '0630pm-0930pm', 'dates': '06/04-06/04', 'location': 'ONLINE '}]","['M 0630pm-0930pm 05/24-07/26 ONLINE ', 'W 0630pm-0930pm 05/26-06/02 ONLINE ', 'W 0630pm-0930pm 05/26-06/02 ONLINE ', 'F 0630pm-0930pm 06/04-06/04 ONLINE ', 'F 0630pm-0930pm 06/04-06/04 ONLINE ']",Hollis A.  Sutherland,"Hollis A.  Sutherland (P), Robert A.  Hardy ",8,3,5
Summer2021,51116,IDSN 6520,01,3.000,Perspective Techniques,"[{'days': 'M', 'times': '0930am-1230pm', 'dates': '05/24-07/26', 'location': 'ONLINE '}, {'days': 'W', 'times': '0930am-1230pm', 'dates': '05/26-06/02', 'location': 'ONLINE '}, {'days': 'F', 'times': '0930am-1230pm', 'dates': '06/04-06/04', 'location': 'ONLINE '}]","['M 0930am-1230pm 05/24-07/26 ONLINE ', 'W 0930am-1230pm 05/26-06/02 ONLINE ', 'W 0930am-1230pm 05/26-06/02 ONLINE ', 'F 0930am-1230pm 06/04-06/04 ONLINE ', 'F 0930am-1230pm 06/04-06/04 ONLINE ']",Robert A.  Hardy,Robert A.  Hardy (P),8,7,1
Summer2021,51192,ITLN 1110,01,3.000,Elementary Italian I,"[{'days': 'MTWR', 'times': '1030am-1230pm', 'dates': '05/24-06/24', 'location': 'ONLINE '}, {'days': 'F', 'times': '1030am-1230pm', 'dates': '06/25-06/25', 'location': 'ONLINE '}]","['MTWR 1030am-1230pm 05/24-06/24 ONLINE ', 'F 1030am-1230pm 06/25-06/25 ONLINE ', 'F 1030am-1230pm 06/25-06/25 ONLINE ']",Erin   McCarthy King,Erin   McCarthy King (P),20,10,10
Summer2021,51400,LBPS 4999,MW,3.000,Senior Project,[],[],Margaret A.  Wills,Margaret A.  Wills (P),1,1,0
Summer2021,51316,MGMT 2980,01,1.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,0,30
Summer2021,51317,MGMT 3980,01,3.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,0,30
Summer2021,51101,MGMT 4380,01,3.000,"Performance, Compensation, and Reward",[],[],Mousumi   Bhattacharya,Mousumi   Bhattacharya (P),20,7,13
Summer2021,51345,MGMT 4990,LM,3.000,Independent Study,[],[],Lisa A.  Mainiero,Lisa A.  Mainiero (P),1,1,0
Summer2021,51118,MGMT 5400,01,3.000,Organizational Behavior,[],[],Lisa   Stafford,Lisa   Stafford (P),25,9,16
Summer2021,51119,MGMT 5410,01,1.500,Understanding Organizations,[],[],Lisa   Stafford,Lisa   Stafford (P),25,15,10
Summer2021,51172,MGMT 6500,01,3.000,Leadership,"[{'days': 'MR', 'times': '0600pm-0900pm', 'dates': '07/12-08/12', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '07/17-07/17', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '07/31-07/31', 'location': 'ONLINE '}]","['MR 0600pm-0900pm 07/12-08/12 ONLINE ', 'S 0830am-0430pm 07/17-07/17 ONLINE ', 'S 0830am-0430pm 07/17-07/17 ONLINE ', 'S 0830am-0430pm 07/31-07/31 ONLINE ', 'S 0830am-0430pm 07/31-07/31 ONLINE ']",Richard F.  Cerrone,Richard F.  Cerrone (P),25,8,17
Summer2021,51235,MGMT 6502,01,1.500,Law and Ethics for Critical Reasoning in Business,[],[],David P.  Schmidt,David P.  Schmidt (P),20,14,6
Summer2021,51221,MGMT 6515,01,0.000,Professional Development,"[{'days': 'T', 'times': '0500pm-0630pm', 'dates': '05/24-07/02', 'location': 'DSBN 112'}]",['T 0500pm-0630pm 05/24-07/02 DSBN 112'],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),25,14,11
Summer2021,51173,MGMT 6540,01,3.000,Cross-Cultural Management,"[{'days': 'MR', 'times': '0600pm-0900pm', 'dates': '07/12-08/12', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '07/24-07/24', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '08/07-08/07', 'location': 'ONLINE '}]","['MR 0600pm-0900pm 07/12-08/12 ONLINE ', 'S 0830am-0430pm 07/24-07/24 ONLINE ', 'S 0830am-0430pm 07/24-07/24 ONLINE ', 'S 0830am-0430pm 08/07-08/07 ONLINE ', 'S 0830am-0430pm 08/07-08/07 ONLINE ']",Carl A.  Scheraga,Carl A.  Scheraga (P),18,18,0
Summer2021,51174,MGMT 6584,01,3.000,Global Competitive Strategy,"[{'days': 'MR', 'times': '0600pm-0900pm', 'dates': '05/24-06/24', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '06/05-06/05', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '06/19-06/19', 'location': 'ONLINE '}]","['MR 0600pm-0900pm 05/24-06/24 ONLINE ', 'S 0830am-0430pm 06/05-06/05 ONLINE ', 'S 0830am-0430pm 06/05-06/05 ONLINE ', 'S 0830am-0430pm 06/19-06/19 ONLINE ', 'S 0830am-0430pm 06/19-06/19 ONLINE ']",Carl A.  Scheraga,Carl A.  Scheraga (P),19,18,1
Summer2021,51103,MKTG 1101,01,3.000,Principles of Marketing,[],[],Camelia   Micu,Camelia   Micu (P),20,19,1
Summer2021,51104,MKTG 2212,01,3.000,Consumer Behavior,[],[],Gerald O.  Cavallo,Gerald O.  Cavallo (P),20,14,6
Summer2021,51105,MKTG 2241,01,3.000,Digital Marketing,[],[],Camelia   Micu,Camelia   Micu (P),24,24,0
Summer2021,51318,MKTG 2980,01,1.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,1,29
Summer2021,51319,MKTG 3980,01,3.000,Internship,[],[],Gregory N.  Konz,Gregory N.  Konz (P),30,7,23
Summer2021,51106,MKTG 5400,01,3.000,Marketing Management,[],[],Gerald O.  Cavallo,Gerald O.  Cavallo (P),20,4,16
Summer2021,51107,MKTG 5410,01,1.500,Marketing in the Digital World,[],[],Gerald O.  Cavallo,Gerald O.  Cavallo (P),20,14,6
Summer2021,51199,MKTG 6500,01,3.000,Customer Value,[],[],Camelia   Micu,Camelia   Micu (P),20,23,-3
Summer2021,51200,MKTG 6510,01,3.000,Customer Behavior,[],[],Michael R.  Sciandra,Michael R.  Sciandra (P),25,28,-3
Summer2021,51108,MKTG 6580,01,3.000,Multivariate Analysis for Consumer Insights,[],[],Rajasree   Krishnankutty NairRajamma,"Rajasree   Krishnankutty NairRajamma (P), Mark S.  Ligas , Camelia   Micu , Iman   Naderi , Michael R.  Sciandra ",20,7,13
Summer2021,51109,MKTG 6999A,01,3.000,Capstone Project: Marketing Analytics and Strategy,[],[],Julie Anne  Marella,Julie Anne  Marella (P),9,10,-1
Summer2021,51201,MKTG 6999A,02,3.000,Capstone Project: Marketing Analytics and Strategy,[],[],Julie Anne  Marella,Julie Anne  Marella (P),9,8,1
Summer2021,51202,MFTH 5433,01,3.000,Social Justice and Diversity in Professional Practice,[],[],LaTasha   Smith,LaTasha   Smith (P),10,3,7
Summer2021,51203,MFTH 5447,01,3.000,Lifespan Human Development,"[{'days': 'MW', 'times': '0430pm-0830pm', 'dates': '05/31-06/24', 'location': 'ONLINE '}]",['MW 0430pm-0830pm 05/31-06/24 ONLINE '],Dilani   Perera,Dilani   Perera (P),8,6,2
Summer2021,51204,MFTH 5470,01,3.000,Sexual and Gender Minority Mental Health,"[{'days': 'W', 'times': '0100pm-0300pm', 'dates': '05/24-07/02', 'location': 'ONLINE '}]",['W 0100pm-0300pm 05/24-07/02 ONLINE '],Erica E.  Hartwell,Erica E.  Hartwell (P),20,17,3
Summer2021,51205,MFTH 5480,01,1.500,Transgender and Gender Expansive Affirming Care,"[{'days': 'R', 'times': '1200pm-0100pm', 'dates': '05/24-06/18', 'location': 'ONLINE '}]",['R 1200pm-0100pm 05/24-06/18 ONLINE '],Daran   Shipman,Daran   Shipman (P),20,11,9
Summer2021,51206,MFTH 5481,01,1.500,Conversations with Queer and Trans Youth,[],[],Erica E.  Hartwell,Erica E.  Hartwell (P),20,12,8
Summer2021,51207,MFTH 5550,01,3.000,Introduction to Marriage and Family Therapy,"[{'days': 'TWR', 'times': '1000am-0500pm', 'dates': '06/01-06/09', 'location': 'DSBN 112'}]",['TWR 1000am-0500pm 06/01-06/09 DSBN 112'],Maryann Hayes  LaBella,Maryann Hayes  LaBella (P),20,19,1
Summer2021,51208,MFTH 6425,01,3.000,Private Practice and Small Business Management,"[{'days': 'M', 'times': '0800am-1130am', 'dates': '05/24-05/24', 'location': 'ONLINE '}, {'days': 'M', 'times': '0800am-1130am', 'dates': '06/07-06/21', 'location': 'ONLINE '}, {'days': 'F', 'times': '0900am-0500pm', 'dates': '06/11-06/18', 'location': 'ONLINE '}]","['M 0800am-1130am 05/24-05/24 ONLINE ', 'M 0800am-1130am 06/07-06/21 ONLINE ', 'M 0800am-1130am 06/07-06/21 ONLINE ', 'F 0900am-0500pm 06/11-06/18 ONLINE ', 'F 0900am-0500pm 06/11-06/18 ONLINE ']",Carrie Meredith  Rosenbloom,Carrie Meredith  Rosenbloom (P),25,25,0
Summer2021,51209,MFTH 6951,01,3.000,Practicum in Family Therapy I,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 0200pm-0700pm 06/07-07/26 SWH 102'],Maryann Hayes  LaBella,Maryann Hayes  LaBella (P),6,3,3
Summer2021,51210,MFTH 6951,02,3.000,Practicum in Family Therapy I,"[{'days': 'R', 'times': '0200pm-0700pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['R 0200pm-0700pm 06/03-07/29 SWH 102'],Jennifer C.  Slack Gans,Jennifer C.  Slack Gans (P),6,2,4
Summer2021,51218,MFTH 6952,01,3.000,Practicum in Family Therapy II,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 0200pm-0700pm 06/07-07/26 SWH 102'],Maryann Hayes  LaBella,Maryann Hayes  LaBella (P),6,2,4
Summer2021,51217,MFTH 6952,02,3.000,Practicum in Family Therapy II,"[{'days': 'R', 'times': '0200pm-0700pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['R 0200pm-0700pm 06/03-07/29 SWH 102'],Jennifer C.  Slack Gans,Jennifer C.  Slack Gans (P),6,3,3
Summer2021,51211,MFTH 6981,01,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/07-07/26 SWH 102'],Rona   Preli,Rona   Preli (P),6,4,2
Summer2021,51212,MFTH 6981,02,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/07-07/26 SWH 102'],Nicole B.  O'Brien,Nicole B.  O'Brien (P),6,3,3
Summer2021,51213,MFTH 6981,03,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/07-07/26 SWH 102'],Erica E.  Hartwell,Erica E.  Hartwell (P),6,4,2
Summer2021,51216,MFTH 6982,01,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/07-07/26 SWH 102'],Rona   Preli,Rona   Preli (P),6,1,5
Summer2021,51215,MFTH 6982,02,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/07-07/26 SWH 102'],Nicole B.  O'Brien,Nicole B.  O'Brien (P),6,2,4
Summer2021,51214,MFTH 6982,03,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/07-07/26', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/07-07/26 SWH 102'],Erica E.  Hartwell,Erica E.  Hartwell (P),6,2,4
Summer2021,51335,MFTH 6983,01,1.000,Continuing Internship in Family Therapy,[],[],Nicole B.  O'Brien,Nicole B.  O'Brien (P),5,1,4
Summer2021,51146,MATH 1121,01,3.000,Applied Calculus I,[],[],Anna B.  DiCenso,Anna B.  DiCenso (P),20,8,12
Summer2021,51147,MATH 2217,01,3.000,Statistics I,[],[],Irene T.  Mulvey,Irene T.  Mulvey (P),20,17,3
Summer2021,51282,MATH 5900A,01,3.000,Special Topics: Stochastic Processes,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '07/12-08/20', 'location': 'ONLINE '}]",['TR 0630pm-0930pm 07/12-08/20 ONLINE '],Benjamin   Fine,Benjamin   Fine (P),20,4,16
Summer2021,51148,MATH 6565,01,3.000,Use of Technology in the Classroom,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '05/24-07/02', 'location': 'ONLINE '}]",['TR 0630pm-0930pm 05/24-07/02 ONLINE '],Steven R.  LeMay,Steven R.  LeMay (P),20,6,14
Summer2021,51149,MATH 6585,01,3.000,Topology,"[{'days': 'MW', 'times': '0630pm-0930pm', 'dates': '05/24-07/02', 'location': 'ONLINE '}]",['MW 0630pm-0930pm 05/24-07/02 ONLINE '],Shawn T.  Rafalski,Shawn T.  Rafalski (P),20,4,16
Summer2021,51006,MEEG 4323,01,3.000,Thermal Management of Microdevices,[],[],Mehdi   Safari Qariq,Mehdi   Safari Qariq (P),15,1,14
Summer2021,51007,MEEG 4362,01,3.000,Turbomachinery,[],[],Shahrokh   Etemad,Shahrokh   Etemad (P),15,6,9
Summer2021,51014,MEEG 5323,01,3.000,Thermal Management of Microdevices,[],[],Mehdi   Safari Qariq,Mehdi   Safari Qariq (P),15,3,12
Summer2021,51013,MEEG 5362,01,3.000,Turbomachinery,[],[],Shahrokh   Etemad,Shahrokh   Etemad (P),15,4,11
Summer2021,51184,MUSC 1101,01,3.000,The History of Jazz,"[{'days': 'MTWRF', 'times': '0900am-1030am', 'dates': '05/24-06/04', 'location': 'ONLINE '}, {'days': 'MTWRF', 'times': '0400pm-0500pm', 'dates': '05/24-06/04', 'location': 'ONLINE '}]","['MTWRF 0900am-1030am 05/24-06/04 ONLINE ', 'MTWRF 0400pm-0500pm 05/24-06/04 ONLINE ', 'MTWRF 0400pm-0500pm 05/24-06/04 ONLINE ']",John   Fumasoli,John   Fumasoli (P),10,9,1
Summer2021,51340,MUSC 1102,01,3.000,History and Development of Rock,[],[],Brian Q.  Torff,Brian Q.  Torff (P),17,14,3
Summer2021,51134,MUSC 1104,01,3.000,History of Music: 1700-1964,[],[],Michael Anthony  Ciavaglia,Michael Anthony  Ciavaglia (P),20,16,4
Summer2021,51299,MUSC 1132,01,3.000,Critical Issues in American Popular Music: Blues to Hip Hop,[],[],Brian Q.  Torff,Brian Q.  Torff (P),22,15,7
Summer2021,51023,NURS 1110,01,3.000,Introduction to Professional Nursing,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '05/27-06/04', 'location': 'NHS 224'}, {'days': 'M', 'times': '0800am-1100am', 'dates': '06/07-06/07', 'location': 'NHS 224'}]","['MTWRF 0830am-0430pm 05/27-06/04 NHS 224', 'M 0800am-1100am 06/07-06/07 NHS 224', 'M 0800am-1100am 06/07-06/07 NHS 224']",Erica   Wuchiski,Erica   Wuchiski (P),62,58,4
Summer2021,51024,NURS 1112,01,3.000,Healthcare Delivery Systems,"[{'days': 'M', 'times': '1200pm-0400pm', 'dates': '06/07-06/07', 'location': 'NHS 224'}, {'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '06/08-06/15', 'location': 'NHS 224'}]","['M 1200pm-0400pm 06/07-06/07 NHS 224', 'MTWRF 0830am-0430pm 06/08-06/15 NHS 224', 'MTWRF 0830am-0430pm 06/08-06/15 NHS 224']",Sally O.  Gerard,"Sally O.  Gerard (P), Belen   Camacho ",65,56,9
Summer2021,51025,NURS 2270,01,4.000,Health Assessment,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '06/16-06/28', 'location': 'NHS 224'}]",['MTWRF 0830am-0430pm 06/16-06/28 NHS 224'],Mary M  Murphy,Mary M  Murphy (P),65,59,6
Summer2021,51026,NURS 2270L,01,0.000,Health Assessment Lab,[],[],Sheila S.  Iacono,Sheila S.  Iacono (P),12,9,3
Summer2021,51027,NURS 2270L,02,0.000,Health Assessment Lab,[],[],Danielle E.  Hall,Danielle E.  Hall (P),12,10,2
Summer2021,51028,NURS 2270L,03,0.000,Health Assessment Lab,[],[],Suzanne T.  Turner,Suzanne T.  Turner (P),12,10,2
Summer2021,51029,NURS 2270L,04,0.000,Health Assessment Lab,[],[],Barbara   Jeudi,Barbara   Jeudi (P),12,10,2
Summer2021,51030,NURS 2270L,05,0.000,Health Assessment Lab,[],[],Laura A.  Conklin,Laura A.  Conklin (P),12,11,1
Summer2021,51031,NURS 2270L,06,0.000,Health Assessment Lab,[],[],Mary M  Murphy,Mary M  Murphy (P),12,9,3
Summer2021,51032,NURS 2272,01,4.000,Geriatric Nursing,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '06/29-07/20', 'location': 'NHS 224'}]",['MTWRF 0830am-0430pm 06/29-07/20 NHS 224'],Pamela   Barnwell-Sanders,Pamela   Barnwell-Sanders (P),65,59,6
Summer2021,51346,NURS 2272C,01,0.000,Geriatric Nursing Clinical,"[{'days': 'FS', 'times': '0700am-0500pm', 'dates': '07/02-07/10', 'location': 'NWG '}]",['FS 0700am-0500pm 07/02-07/10 NWG '],Patricia A.  Lamb,Patricia A.  Lamb (P),8,6,2
Summer2021,51347,NURS 2272C,02,0.000,Geriatric Nursing Clinical,"[{'days': 'TW', 'times': '0700am-0500pm', 'dates': '07/06-07/14', 'location': 'JHE '}]",['TW 0700am-0500pm 07/06-07/14 JHE '],Danielle E.  Hall,Danielle E.  Hall (P),8,6,2
Summer2021,51348,NURS 2272C,03,0.000,Geriatric Nursing Clinical,"[{'days': 'S', 'times': '0700am-0500pm', 'dates': '07/03-07/03', 'location': 'JHE '}, {'days': 'FS', 'times': '0700am-0500pm', 'dates': '07/09-07/10', 'location': 'JHE '}, {'days': 'U', 'times': '0700am-0500pm', 'dates': '07/18-07/18', 'location': 'JHE '}]","['S 0700am-0500pm 07/03-07/03 JHE ', 'FS 0700am-0500pm 07/09-07/10 JHE ', 'FS 0700am-0500pm 07/09-07/10 JHE ', 'U 0700am-0500pm 07/18-07/18 JHE ', 'U 0700am-0500pm 07/18-07/18 JHE ']",Rose   Iannino-Renz,Rose   Iannino-Renz (P),8,7,1
Summer2021,51349,NURS 2272C,04,0.000,Geriatric Nursing Clinical,"[{'days': 'TW', 'times': '0700am-0500pm', 'dates': '07/06-07/14', 'location': 'JHE '}]",['TW 0700am-0500pm 07/06-07/14 JHE '],Mary Anne   Caserta,Mary Anne   Caserta (P),8,5,3
Summer2021,51350,NURS 2272C,05,0.000,Geriatric Nursing Clinical,"[{'days': 'MT', 'times': '0700am-0500pm', 'dates': '07/05-07/13', 'location': 'LCH '}]",['MT 0700am-0500pm 07/05-07/13 LCH '],Kathleen D.  Lovanio,Kathleen D.  Lovanio (P),8,8,0
