customer_id,first_date,last_date
1068,2004-06-04 00:00:00,2020-01-22 00:00:00
1069,2004-06-06 00:00:00,2020-03-12 00:00:00
1070,2004-06-07 00:00:00,2019-10-25 00:00:00
1071,2004-06-09 00:00:00,2019-07-22 00:00:00
1072,2004-06-15 00:00:00,2020-02-25 00:00:00
1073,2004-06-16 00:00:00,2020-03-06 00:00:00
1074,2004-06-16 00:00:00,2020-03-04 00:00:00
1075,2004-06-17 00:00:00,2019-12-11 00:00:00
1076,2004-06-26 00:00:00,2019-06-06 00:00:00
1077,2004-07-01 00:00:00,2019-10-02 00:00:00
1078,2004-07-13 00:00:00,2019-03-12 00:00:00
1079,2004-07-20 00:00:00,2020-02-17 00:00:00
1080,2004-07-20 00:00:00,2019-10-22 00:00:00
1081,2004-07-22 00:00:00,2019-09-15 00:00:00
1082,2004-07-26 00:00:00,2020-03-17 00:00:00
1083,2004-08-05 00:00:00,2019-06-12 00:00:00
1084,2004-08-07 00:00:00,2020-02-07 00:00:00
1085,2004-08-09 00:00:00,2019-12-09 00:00:00
1086,2004-08-10 00:00:00,2019-06-17 00:00:00
1087,2004-08-11 00:00:00,2019-04-22 00:00:00
1088,2004-08-20 00:00:00,2020-03-11 00:00:00
1089,2004-08-28 00:00:00,2019-12-11 00:00:00
1090,2004-08-31 00:00:00,2020-03-13 00:00:00
1091,2004-09-10 00:00:00,2019-07-03 00:00:00
1092,2004-09-10 00:00:00,2020-03-19 00:00:00
1093,2004-09-10 00:00:00,2019-11-12 00:00:00
1094,2004-09-14 00:00:00,2019-12-28 00:00:00
1095,2004-09-20 00:00:00,2020-03-01 00:00:00
1096,2004-09-22 00:00:00,2019-12-24 00:00:00
1097,2004-09-22 00:00:00,2019-09-23 00:00:00
1098,2004-09-24 00:00:00,2019-02-25 00:00:00
1099,2004-09-25 00:00:00,2019-04-11 00:00:00
1100,2004-09-26 00:00:00,2020-03-19 00:00:00
1101,2004-09-26 00:00:00,2020-03-10 00:00:00
1102,2004-09-27 00:00:00,2020-03-10 00:00:00
1103,2004-09-29 00:00:00,2019-09-23 00:00:00
1104,2004-09-29 00:00:00,2020-02-07 00:00:00
1105,2004-10-04 00:00:00,2020-03-16 00:00:00
1106,2004-10-04 00:00:00,2020-03-12 00:00:00
1107,2004-10-05 00:00:00,2020-03-12 00:00:00
1108,2004-10-15 00:00:00,2020-03-02 00:00:00
1109,2004-10-15 00:00:00,2020-03-10 00:00:00
1110,2004-10-25 00:00:00,2019-08-20 00:00:00
1111,2004-10-27 00:00:00,2019-07-02 00:00:00
1112,2004-10-27 00:00:00,2020-03-17 00:00:00
1113,2004-11-03 00:00:00,2020-01-15 00:00:00
1114,2004-11-04 00:00:00,2020-03-09 00:00:00
1115,2004-11-06 00:00:00,2019-11-03 00:00:00
1116,2004-11-16 00:00:00,2020-03-17 00:00:00
1117,2004-11-16 00:00:00,2019-06-01 00:00:00
1118,2004-11-17 00:00:00,2020-03-09 00:00:00
1119,2004-11-26 00:00:00,2020-03-01 00:00:00
1120,2004-11-27 00:00:00,2019-07-11 00:00:00
1121,2004-11-30 00:00:00,2020-03-17 00:00:00
1122,2004-12-04 00:00:00,2020-03-16 00:00:00
1123,2004-12-04 00:00:00,2019-10-15 00:00:00
1124,2004-12-10 00:00:00,2020-02-05 00:00:00
1125,2004-12-10 00:00:00,2020-01-13 00:00:00
1126,2004-12-15 00:00:00,2019-10-03 00:00:00
1127,2004-12-18 00:00:00,2020-01-30 00:00:00
1128,2004-12-21 00:00:00,2020-03-14 00:00:00
1129,2004-12-22 00:00:00,2019-12-28 00:00:00
1130,2004-12-22 00:00:00,2020-03-06 00:00:00
1131,2004-12-22 00:00:00,2019-12-26 00:00:00
1132,2004-12-28 00:00:00,2020-03-10 00:00:00
1133,2005-01-03 00:00:00,2019-01-19 00:00:00
1134,2005-01-04 00:00:00,2020-03-10 00:00:00
1135,2005-01-05 00:00:00,2020-03-16 00:00:00
1136,2005-01-05 00:00:00,2019-04-16 00:00:00
1137,2005-01-09 00:00:00,2020-03-01 00:00:00
1138,2005-01-15 00:00:00,2020-01-09 00:00:00
1139,2005-01-27 00:00:00,2020-03-17 00:00:00
1140,2005-01-29 00:00:00,2020-02-01 00:00:00
1141,2005-01-29 00:00:00,2020-03-09 00:00:00
1142,2005-02-03 00:00:00,2020-03-17 00:00:00
1143,2005-02-04 00:00:00,2020-03-03 00:00:00
1144,2005-02-12 00:00:00,2020-03-11 00:00:00
1145,2005-02-19 00:00:00,2019-05-21 00:00:00
1146,2005-02-25 00:00:00,2019-02-07 00:00:00
1147,2005-03-21 00:00:00,2020-03-18 00:00:00
1148,2005-03-22 00:00:00,2019-10-25 00:00:00
1149,2005-03-25 00:00:00,2019-10-03 00:00:00
1150,2005-03-26 00:00:00,2019-07-13 00:00:00
1151,2005-03-31 00:00:00,2019-06-06 00:00:00
1152,2005-04-01 00:00:00,2020-03-01 00:00:00
1153,2005-04-05 00:00:00,2020-03-19 00:00:00
1154,2005-04-07 00:00:00,2020-03-06 00:00:00
1155,2005-04-09 00:00:00,2020-03-12 00:00:00
1156,2005-04-12 00:00:00,2019-10-29 00:00:00
1157,2005-04-16 00:00:00,2020-03-14 00:00:00
1158,2005-04-16 00:00:00,2020-02-10 00:00:00
1159,2005-04-26 00:00:00,2019-10-19 00:00:00
1160,2005-04-30 00:00:00,2020-03-13 00:00:00
1161,2005-05-03 00:00:00,2020-03-12 00:00:00
1162,2005-05-07 00:00:00,2019-11-04 00:00:00
1163,2005-05-09 00:00:00,2019-02-14 00:00:00
1164,2005-05-10 00:00:00,2020-03-17 00:00:00
1165,2005-05-10 00:00:00,2019-11-02 00:00:00
1166,2005-05-16 00:00:00,2020-01-02 00:00:00
1167,2005-05-16 00:00:00,2019-11-07 00:00:00
1168,2005-05-17 00:00:00,2019-11-06 00:00:00
1169,2005-05-18 00:00:00,2020-03-10 00:00:00
1170,2005-05-18 00:00:00,2020-03-10 00:00:00
1171,2005-05-23 00:00:00,2019-02-27 00:00:00
1172,2005-05-24 00:00:00,2019-02-16 00:00:00
1173,2005-05-28 00:00:00,2020-03-19 00:00:00
1174,2005-06-08 00:00:00,2019-05-31 00:00:00
1175,2005-06-09 00:00:00,2019-06-01 00:00:00
1176,2005-06-14 00:00:00,2020-03-11 00:00:00
1177,2005-06-16 00:00:00,2020-02-10 00:00:00
1178,2005-06-20 00:00:00,2020-03-02 00:00:00
1179,2005-06-21 00:00:00,2020-03-16 00:00:00
1180,2005-06-21 00:00:00,2020-01-13 00:00:00
1181,2005-06-23 00:00:00,2020-03-07 00:00:00
1182,2005-07-08 00:00:00,2019-12-27 00:00:00
1183,2005-07-12 00:00:00,2020-03-06 00:00:00
1184,2005-07-13 00:00:00,2019-04-13 00:00:00
1185,2005-07-13 00:00:00,2019-09-14 00:00:00
1186,2005-07-16 00:00:00,2020-02-17 00:00:00
1187,2005-07-19 00:00:00,2019-06-11 00:00:00
1188,2005-07-21 00:00:00,2019-12-12 00:00:00
1189,2005-07-22 00:00:00,2020-03-06 00:00:00
1190,2005-07-23 00:00:00,2020-03-12 00:00:00
1191,2005-07-23 00:00:00,2019-12-30 00:00:00
1192,2005-07-24 00:00:00,2020-03-17 00:00:00
1193,2005-07-25 00:00:00,2020-03-15 00:00:00
1194,2005-07-28 00:00:00,2020-03-09 00:00:00
1195,2005-08-15 00:00:00,2020-01-31 00:00:00
1196,2005-08-16 00:00:00,2019-10-19 00:00:00
1197,2005-08-17 00:00:00,2019-05-10 00:00:00
1198,2005-08-19 00:00:00,2020-03-12 00:00:00
1199,2005-08-27 00:00:00,2019-04-08 00:00:00
1200,2005-09-10 00:00:00,2020-02-28 00:00:00
1201,2005-09-14 00:00:00,2020-01-14 00:00:00
1202,2005-09-17 00:00:00,2020-02-18 00:00:00
1203,2005-09-19 00:00:00,2020-02-07 00:00:00
1204,2005-09-23 00:00:00,2019-05-02 00:00:00
1205,2005-09-23 00:00:00,2019-12-17 00:00:00
1206,2005-09-23 00:00:00,2020-03-17 00:00:00
1207,2005-09-24 00:00:00,2020-03-17 00:00:00
1208,2005-09-27 00:00:00,2020-03-06 00:00:00
1209,2005-09-27 00:00:00,2020-02-18 00:00:00
1210,2005-10-01 00:00:00,2019-11-19 00:00:00
1211,2005-10-04 00:00:00,2020-02-23 00:00:00
1212,2005-10-04 00:00:00,2020-03-13 00:00:00
1213,2005-10-05 00:00:00,2019-06-10 00:00:00
1214,2005-10-05 00:00:00,2020-02-18 00:00:00
1215,2005-10-07 00:00:00,2020-03-13 00:00:00
1216,2005-10-15 00:00:00,2019-03-17 00:00:00
1217,2005-10-21 00:00:00,2020-03-03 00:00:00
1218,2005-10-21 00:00:00,2020-03-14 00:00:00
1219,2005-10-27 00:00:00,2019-08-02 00:00:00
1220,2005-10-28 00:00:00,2020-02-26 00:00:00
1221,2005-10-30 00:00:00,2019-12-05 00:00:00
1222,2005-11-02 00:00:00,2020-03-09 00:00:00
1223,2005-11-02 00:00:00,2019-12-09 00:00:00
1224,2005-11-07 00:00:00,2019-08-19 00:00:00
1225,2005-11-08 00:00:00,2020-03-12 00:00:00
1226,2005-11-09 00:00:00,2020-03-09 00:00:00
1227,2005-11-11 00:00:00,2020-03-17 00:00:00
1228,2005-11-11 00:00:00,2019-08-10 00:00:00
1229,2005-11-19 00:00:00,2019-12-16 00:00:00
1230,2005-11-21 00:00:00,2019-10-19 00:00:00
1231,2005-11-30 00:00:00,2019-06-10 00:00:00
1232,2005-12-12 00:00:00,2019-09-05 00:00:00
1233,2005-12-16 00:00:00,2020-03-09 00:00:00
1234,2005-12-24 00:00:00,2019-11-16 00:00:00
1235,2006-01-05 00:00:00,2020-03-07 00:00:00
1236,2006-01-06 00:00:00,2020-02-10 00:00:00
1237,2006-01-06 00:00:00,2020-03-17 00:00:00
1238,2006-01-13 00:00:00,2020-03-16 00:00:00
1239,2006-01-14 00:00:00,2019-10-11 00:00:00
1240,2006-01-16 00:00:00,2020-03-17 00:00:00
1241,2006-01-19 00:00:00,2020-03-08 00:00:00
1242,2006-01-20 00:00:00,2020-03-13 00:00:00
1243,2006-01-20 00:00:00,2020-02-03 00:00:00
1244,2006-01-21 00:00:00,2020-03-09 00:00:00
1245,2006-01-23 00:00:00,2020-02-18 00:00:00
1246,2006-01-27 00:00:00,2020-01-17 00:00:00
1247,2006-01-28 00:00:00,2020-01-04 00:00:00
1248,2006-02-06 00:00:00,2019-03-16 00:00:00
1249,2006-02-07 00:00:00,2020-02-28 00:00:00
1250,2006-02-13 00:00:00,2020-03-13 00:00:00
1251,2006-02-18 00:00:00,2020-03-05 00:00:00
1252,2006-02-20 00:00:00,2019-06-14 00:00:00
1253,2006-02-23 00:00:00,2020-03-11 00:00:00
1254,2006-02-23 00:00:00,2019-07-10 00:00:00
1255,2006-02-24 00:00:00,2019-02-10 00:00:00
1256,2006-03-04 00:00:00,2019-09-23 00:00:00
1257,2006-03-08 00:00:00,2020-03-10 00:00:00
1258,2006-03-13 00:00:00,2019-08-02 00:00:00
1259,2006-03-20 00:00:00,2019-02-20 00:00:00
1260,2006-03-20 00:00:00,2019-10-07 00:00:00
1261,2006-03-21 00:00:00,2020-02-20 00:00:00
1262,2006-03-23 00:00:00,2020-03-11 00:00:00
1263,2006-03-29 00:00:00,2020-03-16 00:00:00
1264,2006-04-05 00:00:00,2020-03-06 00:00:00
1265,2006-04-09 00:00:00,2020-02-20 00:00:00
1266,2006-04-10 00:00:00,2020-03-06 00:00:00
1267,2006-04-14 00:00:00,2019-12-17 00:00:00
1268,2006-04-14 00:00:00,2020-02-07 00:00:00
1269,2006-04-18 00:00:00,2019-09-16 00:00:00
1270,2006-05-03 00:00:00,2020-03-13 00:00:00
1271,2006-05-08 00:00:00,2019-04-09 00:00:00
1272,2006-05-19 00:00:00,2019-03-21 00:00:00
1273,2006-05-22 00:00:00,2019-12-19 00:00:00
1274,2006-05-24 00:00:00,2019-07-31 00:00:00
1275,2006-05-25 00:00:00,2019-07-03 00:00:00
1276,2006-05-26 00:00:00,2020-02-20 00:00:00
1277,2006-05-27 00:00:00,2019-05-04 00:00:00
1278,2006-05-27 00:00:00,2019-06-14 00:00:00
1279,2006-05-27 00:00:00,2020-03-09 00:00:00
1280,2006-06-03 00:00:00,2020-02-19 00:00:00
1281,2006-06-05 00:00:00,2019-11-17 00:00:00
1282,2006-06-06 00:00:00,2019-09-06 00:00:00
1283,2006-06-13 00:00:00,2020-01-02 00:00:00
1284,2006-06-14 00:00:00,2020-03-10 00:00:00
1285,2006-06-19 00:00:00,2020-03-19 00:00:00
1286,2006-06-21 00:00:00,2019-09-03 00:00:00
1287,2006-06-23 00:00:00,2019-08-23 00:00:00
1288,2006-06-23 00:00:00,2019-11-22 00:00:00
1289,2006-06-29 00:00:00,2020-03-02 00:00:00
1290,2006-07-01 00:00:00,2020-02-12 00:00:00
1291,2006-07-03 00:00:00,2020-03-16 00:00:00
1292,2006-07-05 00:00:00,2019-04-14 00:00:00
1293,2006-07-12 00:00:00,2019-06-04 00:00:00
1294,2006-07-20 00:00:00,2020-01-20 00:00:00
1295,2006-07-20 00:00:00,2020-02-17 00:00:00
1296,2006-07-31 00:00:00,2019-03-23 00:00:00
1297,2006-08-01 00:00:00,2019-12-13 00:00:00
1298,2006-08-02 00:00:00,2019-10-26 00:00:00
1299,2006-08-02 00:00:00,2020-03-17 00:00:00
1300,2006-08-08 00:00:00,2020-03-04 00:00:00
1301,2006-08-20 00:00:00,2020-03-16 00:00:00
1302,2006-08-21 00:00:00,2019-12-26 00:00:00
1303,2006-08-24 00:00:00,2019-09-04 00:00:00
1304,2006-08-25 00:00:00,2020-03-09 00:00:00
1305,2006-08-30 00:00:00,2020-03-13 00:00:00
1306,2006-09-01 00:00:00,2020-03-13 00:00:00
1307,2006-09-02 00:00:00,2019-04-23 00:00:00
1308,2006-09-07 00:00:00,2019-12-16 00:00:00
1309,2006-09-07 00:00:00,2019-03-16 00:00:00
1310,2006-09-08 00:00:00,2019-10-15 00:00:00
1311,2006-09-21 00:00:00,2020-03-16 00:00:00
1312,2006-09-21 00:00:00,2020-03-17 00:00:00
1313,2006-09-22 00:00:00,2020-03-14 00:00:00
1314,2006-09-23 00:00:00,2020-03-03 00:00:00
1315,2006-09-28 00:00:00,2020-01-23 00:00:00
1316,2006-10-04 00:00:00,2020-03-09 00:00:00
1317,2006-10-04 00:00:00,2020-03-12 00:00:00
1318,2006-10-07 00:00:00,2020-02-03 00:00:00
1319,2006-10-10 00:00:00,2020-03-10 00:00:00
1320,2006-10-16 00:00:00,2020-03-05 00:00:00
1321,2006-10-17 00:00:00,2019-12-10 00:00:00
1322,2006-10-19 00:00:00,2020-03-10 00:00:00
1323,2006-10-25 00:00:00,2020-02-06 00:00:00
1324,2006-11-01 00:00:00,2020-03-16 00:00:00
1325,2006-11-06 00:00:00,2019-09-18 00:00:00
1326,2006-11-08 00:00:00,2020-03-10 00:00:00
1327,2006-11-11 00:00:00,2020-03-05 00:00:00
1328,2006-11-11 00:00:00,2019-12-31 00:00:00
1329,2006-11-13 00:00:00,2019-12-19 00:00:00
1330,2006-11-18 00:00:00,2020-02-28 00:00:00
1331,2006-11-24 00:00:00,2020-03-07 00:00:00
1332,2006-12-03 00:00:00,2020-03-13 00:00:00
1333,2006-12-09 00:00:00,2020-03-10 00:00:00
1334,2006-12-11 00:00:00,2019-01-11 00:00:00
1335,2006-12-12 00:00:00,2019-06-17 00:00:00
1336,2006-12-13 00:00:00,2020-03-12 00:00:00
1337,2006-12-15 00:00:00,2020-03-05 00:00:00
1338,2006-12-16 00:00:00,2020-03-07 00:00:00
1339,2006-12-18 00:00:00,2020-02-19 00:00:00
1340,2006-12-19 00:00:00,2019-06-21 00:00:00
1341,2006-12-20 00:00:00,2019-01-03 00:00:00
1342,2006-12-20 00:00:00,2020-03-12 00:00:00
1343,2006-12-20 00:00:00,2020-03-19 00:00:00
1344,2006-12-20 00:00:00,2020-02-06 00:00:00
1345,2006-12-20 00:00:00,2020-03-19 00:00:00
1346,2006-12-20 00:00:00,2020-03-06 00:00:00
1347,2006-12-20 00:00:00,2020-03-09 00:00:00
1348,2006-12-20 00:00:00,2020-03-13 00:00:00
1349,2006-12-20 00:00:00,2020-03-16 00:00:00
1350,2006-12-20 00:00:00,2020-03-05 00:00:00
1351,2006-12-20 00:00:00,2020-03-02 00:00:00
1352,2006-12-20 00:00:00,2020-03-12 00:00:00
1353,2006-12-20 00:00:00,2019-01-08 00:00:00
1354,2006-12-20 00:00:00,2020-03-17 00:00:00
1355,2006-12-20 00:00:00,2019-10-14 00:00:00
1356,2006-12-20 00:00:00,2019-10-07 00:00:00
1357,2006-12-20 00:00:00,2020-03-19 00:00:00
1358,2006-12-20 00:00:00,2019-12-16 00:00:00
1359,2006-12-30 00:00:00,2019-03-12 00:00:00
1360,2007-01-04 00:00:00,2020-03-18 00:00:00
1361,2007-01-12 00:00:00,2020-03-16 00:00:00
1362,2007-01-12 00:00:00,2020-03-19 00:00:00
1363,2007-01-12 00:00:00,2020-03-19 00:00:00
1364,2007-01-16 00:00:00,2020-03-16 00:00:00
1365,2007-01-18 00:00:00,2020-03-11 00:00:00
1366,2007-01-18 00:00:00,2020-03-03 00:00:00
1367,2007-01-19 00:00:00,2020-03-10 00:00:00
1368,2007-01-21 00:00:00,2020-03-10 00:00:00
1369,2007-01-21 00:00:00,2020-01-06 00:00:00
1370,2007-01-22 00:00:00,2020-03-13 00:00:00
1371,2007-01-23 00:00:00,2020-03-07 00:00:00
1372,2007-01-23 00:00:00,2019-12-16 00:00:00
1373,2007-01-24 00:00:00,2019-12-30 00:00:00
1374,2007-01-27 00:00:00,2020-03-07 00:00:00
1375,2007-01-31 00:00:00,2019-10-29 00:00:00
1376,2007-02-02 00:00:00,2019-07-10 00:00:00
1377,2007-02-03 00:00:00,2019-12-17 00:00:00
1378,2007-02-05 00:00:00,2020-03-13 00:00:00
1379,2007-02-24 00:00:00,2020-03-10 00:00:00
1380,2007-03-05 00:00:00,2020-03-12 00:00:00
1381,2007-03-10 00:00:00,2020-03-16 00:00:00
1382,2007-03-13 00:00:00,2020-03-09 00:00:00
1383,2007-03-13 00:00:00,2020-03-16 00:00:00
1384,2007-03-20 00:00:00,2019-05-03 00:00:00
1385,2007-03-27 00:00:00,2019-10-09 00:00:00
1386,2007-03-29 00:00:00,2019-08-30 00:00:00
1387,2007-03-31 00:00:00,2020-02-17 00:00:00
1388,2007-04-06 00:00:00,2019-02-05 00:00:00
1389,2007-04-13 00:00:00,2019-05-23 00:00:00
1390,2007-04-28 00:00:00,2020-02-18 00:00:00
1391,2007-04-30 00:00:00,2019-11-17 00:00:00
1392,2007-05-02 00:00:00,2019-05-22 00:00:00
1393,2007-05-04 00:00:00,2019-07-03 00:00:00
1394,2007-05-10 00:00:00,2019-02-04 00:00:00
1395,2007-05-12 00:00:00,2019-06-08 00:00:00
1396,2007-05-12 00:00:00,2019-09-19 00:00:00
1397,2007-05-14 00:00:00,2020-02-25 00:00:00
1398,2007-05-14 00:00:00,2020-03-09 00:00:00
1399,2007-05-19 00:00:00,2019-06-12 00:00:00
1400,2007-05-22 00:00:00,2020-03-08 00:00:00
1401,2007-05-23 00:00:00,2020-03-01 00:00:00
1402,2007-05-24 00:00:00,2020-03-14 00:00:00
1403,2007-05-29 00:00:00,2019-12-09 00:00:00
1404,2007-06-02 00:00:00,2020-03-09 00:00:00
1405,2007-06-02 00:00:00,2020-03-17 00:00:00
1406,2007-06-02 00:00:00,2019-07-19 00:00:00
1407,2007-06-05 00:00:00,2020-01-09 00:00:00
1408,2007-06-07 00:00:00,2020-01-28 00:00:00
1409,2007-06-07 00:00:00,2020-01-28 00:00:00
1410,2007-06-10 00:00:00,2020-02-11 00:00:00
1411,2007-06-12 00:00:00,2020-01-17 00:00:00
1412,2007-06-13 00:00:00,2019-03-13 00:00:00
1413,2007-06-20 00:00:00,2020-03-19 00:00:00
1414,2007-06-25 00:00:00,2020-03-06 00:00:00
1415,2007-06-25 00:00:00,2020-03-17 00:00:00
1416,2007-06-27 00:00:00,2020-03-19 00:00:00
1417,2007-07-06 00:00:00,2019-01-19 00:00:00
1418,2007-07-09 00:00:00,2019-10-23 00:00:00
1419,2007-07-12 00:00:00,2020-03-12 00:00:00
1420,2007-07-17 00:00:00,2020-02-20 00:00:00
1421,2007-07-30 00:00:00,2020-03-16 00:00:00
1422,2007-08-01 00:00:00,2019-07-25 00:00:00
1423,2007-08-09 00:00:00,2020-03-10 00:00:00
1424,2007-08-18 00:00:00,2020-03-19 00:00:00
1425,2007-08-20 00:00:00,2020-03-02 00:00:00
1426,2007-08-21 00:00:00,2019-12-09 00:00:00
1427,2007-08-24 00:00:00,2020-03-15 00:00:00
1428,2007-08-29 00:00:00,2019-02-21 00:00:00
1429,2007-09-04 00:00:00,2020-03-12 00:00:00
1430,2007-09-04 00:00:00,2020-01-29 00:00:00
1431,2007-09-04 00:00:00,2020-02-25 00:00:00
1432,2007-09-05 00:00:00,2020-02-27 00:00:00
1433,2007-09-10 00:00:00,2020-02-28 00:00:00
1434,2007-09-15 00:00:00,2019-06-28 00:00:00
1435,2007-09-15 00:00:00,2020-03-16 00:00:00
1436,2007-09-17 00:00:00,2020-03-09 00:00:00
1437,2007-09-19 00:00:00,2019-12-16 00:00:00
1438,2007-09-22 00:00:00,2019-08-30 00:00:00
1439,2007-09-27 00:00:00,2019-10-02 00:00:00
1440,2007-09-30 00:00:00,2020-03-10 00:00:00
1441,2007-10-05 00:00:00,2020-03-17 00:00:00
1442,2007-10-18 00:00:00,2019-12-21 00:00:00
1443,2007-10-25 00:00:00,2020-01-30 00:00:00
1444,2007-10-28 00:00:00,2019-07-03 00:00:00
1445,2007-10-29 00:00:00,2019-04-29 00:00:00
1446,2007-10-30 00:00:00,2019-07-29 00:00:00
1447,2007-11-05 00:00:00,2019-11-21 00:00:00
1448,2007-11-08 00:00:00,2020-03-19 00:00:00
1449,2007-11-10 00:00:00,2019-09-13 00:00:00
1450,2007-11-13 00:00:00,2020-01-10 00:00:00
1451,2007-11-13 00:00:00,2020-03-12 00:00:00
1452,2007-11-13 00:00:00,2019-04-30 00:00:00
1453,2007-11-14 00:00:00,2019-09-30 00:00:00
1454,2007-11-14 00:00:00,2020-02-15 00:00:00
1455,2007-11-14 00:00:00,2020-03-05 00:00:00
1456,2007-11-17 00:00:00,2020-02-20 00:00:00
1457,2007-11-20 00:00:00,2020-02-25 00:00:00
1458,2007-11-21 00:00:00,2019-05-31 00:00:00
1459,2007-11-26 00:00:00,2020-03-09 00:00:00
1460,2007-11-29 00:00:00,2019-04-15 00:00:00
1461,2007-11-30 00:00:00,2020-01-02 00:00:00
1462,2007-12-03 00:00:00,2020-03-19 00:00:00
1463,2007-12-06 00:00:00,2019-08-05 00:00:00
1464,2007-12-10 00:00:00,2019-05-21 00:00:00
1465,2007-12-13 00:00:00,2020-03-13 00:00:00
1466,2007-12-15 00:00:00,2020-03-12 00:00:00
1467,2007-12-22 00:00:00,2020-03-15 00:00:00
1468,2007-12-22 00:00:00,2020-03-17 00:00:00
1469,2007-12-22 00:00:00,2020-03-09 00:00:00
1470,2007-12-31 00:00:00,2019-12-06 00:00:00
1471,2008-01-01 00:00:00,2019-07-24 00:00:00
1472,2008-01-08 00:00:00,2020-02-12 00:00:00
1473,2008-01-10 00:00:00,2020-02-17 00:00:00
1474,2008-01-10 00:00:00,2020-02-21 00:00:00
1475,2008-01-12 00:00:00,2020-03-15 00:00:00
1476,2008-01-13 00:00:00,2020-03-09 00:00:00
1477,2008-01-25 00:00:00,2020-03-09 00:00:00
1478,2008-01-26 00:00:00,2020-02-27 00:00:00
1479,2008-01-26 00:00:00,2019-05-02 00:00:00
1480,2008-01-28 00:00:00,2020-03-09 00:00:00
1481,2008-02-02 00:00:00,2020-03-13 00:00:00
1482,2008-02-02 00:00:00,2019-06-20 00:00:00
1483,2008-02-02 00:00:00,2020-03-11 00:00:00
1484,2008-02-02 00:00:00,2020-03-08 00:00:00
1485,2008-02-05 00:00:00,2019-12-02 00:00:00
1486,2008-02-07 00:00:00,2019-08-19 00:00:00
1487,2008-02-13 00:00:00,2020-03-13 00:00:00
1488,2008-02-14 00:00:00,2019-01-07 00:00:00
1489,2008-02-14 00:00:00,2020-03-06 00:00:00
1490,2008-02-17 00:00:00,2020-03-11 00:00:00
1491,2008-02-19 00:00:00,2020-01-21 00:00:00
1492,2008-02-20 00:00:00,2019-10-25 00:00:00
1493,2008-02-24 00:00:00,2020-03-12 00:00:00
1494,2008-02-25 00:00:00,2020-03-11 00:00:00
1495,2008-02-25 00:00:00,2020-03-15 00:00:00
1496,2008-02-25 00:00:00,2020-03-15 00:00:00
1497,2008-02-25 00:00:00,2019-10-28 00:00:00
1498,2008-02-25 00:00:00,2020-02-20 00:00:00
1499,2008-02-25 00:00:00,2020-03-16 00:00:00
1500,2008-02-25 00:00:00,2020-03-15 00:00:00
1501,2008-02-25 00:00:00,2020-03-10 00:00:00
1502,2008-02-25 00:00:00,2019-03-28 00:00:00
1503,2008-02-25 00:00:00,2019-10-30 00:00:00
1504,2008-02-25 00:00:00,2019-09-27 00:00:00
1505,2008-02-25 00:00:00,2020-03-06 00:00:00
1506,2008-02-25 00:00:00,2019-04-09 00:00:00
1507,2008-02-25 00:00:00,2019-09-08 00:00:00
1508,2008-02-25 00:00:00,2020-01-28 00:00:00
1509,2008-02-25 00:00:00,2019-12-19 00:00:00
1510,2008-02-25 00:00:00,2020-03-14 00:00:00
1511,2008-02-25 00:00:00,2020-03-19 00:00:00
1512,2008-02-25 00:00:00,2020-03-11 00:00:00
1513,2008-02-25 00:00:00,2020-03-04 00:00:00
1514,2008-02-25 00:00:00,2020-03-19 00:00:00
1515,2008-02-25 00:00:00,2019-04-27 00:00:00
1516,2008-02-25 00:00:00,2020-03-02 00:00:00
1517,2008-02-25 00:00:00,2020-03-12 00:00:00
1518,2008-02-26 00:00:00,2019-12-26 00:00:00
1519,2008-02-26 00:00:00,2020-03-15 00:00:00
1520,2008-02-26 00:00:00,2020-03-17 00:00:00
1521,2008-02-26 00:00:00,2020-03-09 00:00:00
1522,2008-02-26 00:00:00,2020-03-07 00:00:00
1523,2008-02-26 00:00:00,2020-01-07 00:00:00
1524,2008-02-26 00:00:00,2020-03-19 00:00:00
1525,2008-02-28 00:00:00,2020-03-12 00:00:00
1526,2008-02-28 00:00:00,2019-01-04 00:00:00
1527,2008-02-28 00:00:00,2020-03-16 00:00:00
1528,2008-02-28 00:00:00,2020-03-16 00:00:00
1529,2008-02-28 00:00:00,2020-02-11 00:00:00
1530,2008-02-29 00:00:00,2020-02-01 00:00:00
1531,2008-02-29 00:00:00,2020-03-02 00:00:00
1532,2008-02-29 00:00:00,2019-10-11 00:00:00
1533,2008-02-29 00:00:00,2019-07-08 00:00:00
1534,2008-02-29 00:00:00,2020-02-08 00:00:00
1535,2008-02-29 00:00:00,2020-02-29 00:00:00
1536,2008-02-29 00:00:00,2020-03-12 00:00:00
1537,2008-03-01 00:00:00,2020-02-27 00:00:00
1538,2008-03-01 00:00:00,2020-02-15 00:00:00
1539,2008-03-01 00:00:00,2020-03-19 00:00:00
1540,2008-03-01 00:00:00,2020-02-29 00:00:00
1541,2008-03-01 00:00:00,2020-03-08 00:00:00
1542,2008-03-02 00:00:00,2020-03-08 00:00:00
1543,2008-03-02 00:00:00,2020-03-13 00:00:00
1544,2008-03-03 00:00:00,2019-11-02 00:00:00
1545,2008-03-04 00:00:00,2020-03-14 00:00:00
1546,2008-03-04 00:00:00,2020-03-16 00:00:00
1547,2008-03-04 00:00:00,2020-03-10 00:00:00
1548,2008-03-04 00:00:00,2020-03-07 00:00:00
1549,2008-03-04 00:00:00,2020-03-07 00:00:00
